"PROVNUM","avg_share_hrs_all","avg_share_hrs_rn","avg_share_hrs_lpn","avg_share_hrs_cna","months_contract","fac_name","county","state","ownership","hospbase","n_cert_beds","qm_rating","overall_rating","health_inspection_rating","staffing_rating","longstay_qm_rating","nursing_staff_turnover","rn_turnover","na_hprd","lpn_hprd","rn_hprd"
"015223",0.181506355062577,0.203337735741637,0.408510091139944,0.115688358051956,13,"NORTHSIDE HEALTH CARE","Etowah","AL","For profit - Corporation","N",115,4,2,2,3,4,76.8,33.3,2.5257,0.61688,0.59542
"015225",0,0,0,0,0,"BARFIELD HEALTH CARE","Marshall","AL","For profit - Corporation","N",113,2,5,5,4,3,47.5,29.4,2.9356,0.59863,0.61158
"015227",0,0,0,0,0,"GENERATIONS OF VERNON, LLC","Lamar","AL","For profit - Corporation","N",158,2,1,1,1,2,NA,NA,NA,NA,NA
"015228",0.167981671689334,0.191814022318846,0.23697750137637,0.143344828050334,5,"ARABELLA HEALTH AND WELLNESS OF MONTGOMERY","Montgomery","AL","For profit - Individual","N",121,3,1,1,2,4,80.2,85,2.2265,0.81211,0.61227
"015303",0.108479256345638,0.272987683340401,0.161828706256006,0.0628934243581621,5,"ARABELLA HEALTH & WELLNESS OF BIRMINGHAM","Jefferson","AL","For profit - Individual","N",163,4,2,2,2,4,81.5,100,2.07071,0.6631,0.48411
"015315",0.0160605904524424,0.00136484570705206,0,0.0294058868532683,9,"RIDGEWOOD HEALTH SERVICES, INC.","Walker","AL","For profit - Individual","N",98,2,4,4,4,4,55.6,52.9,1.81104,0.88527,0.89637
"015320",0,0,0,0,0,"ENTERPRISE HEALTH & REHABILITATION CENTER","Coffee","AL","For profit - Corporation","N",257,4,2,2,4,3,42.1,17.6,2.97513,1.07504,0.52913
"015321",0,0,0,0,0,"SOUTH HAVEN HEALTH AND REHABILITATION, LLC","Jefferson","AL","For profit - Individual","N",101,2,2,2,3,4,57.3,41.7,2.48214,0.84404,0.41999
"015322",0.00788246890811684,0,0.0175171002495793,0.00484388650042748,3,"ENGLEWOOD HEALTH CARE CENTER","Monroe","AL","For profit - Corporation","N",87,3,5,4,5,2,31.3,25,3.00227,1.37574,0.74727
"015326",0,0,0,0,0,"PARK MANOR HEALTH AND REHABILITATION, LLC","Tuscaloosa","AL","For profit - Limited Liability company","N",152,2,2,2,3,4,55.5,50,2.70232,0.63859,0.62571
"015330",0,0,0,0,0,"MARENGO NURSING HOME","Marengo","AL","Non profit - Other","N",78,4,5,4,5,5,31.6,36.4,3.35197,0.85273,0.90584
"015331",0,0,0,0,0,"ARABELLA HEALTH & WELLNESS OF PHENIX CITY","Russell","AL","For profit - Corporation","N",86,3,3,3,2,4,57.3,57.1,1.90979,0.87135,0.62809
"015336",0,0,0,0,0,"LUVERNE HEALTH AND REHABILITATION, LLC","Crenshaw","AL","For profit - Corporation","N",151,1,3,4,3,2,51.8,69.2,2.76238,0.86865,0.30592
"015361",0.000174068524511633,0,0,0.000253288700487125,1,"LAUDERDALE CHRISTIAN NURSING HOME","Lauderdale","AL","Non profit - Church related","N",58,5,4,4,1,5,NA,NA,NA,NA,NA
"015369",0,0,0,0,0,"OAKS ON PARKWOOD SKILLED NURSING FACILITY","Jefferson","AL","Non profit - Corporation","N",130,2,2,2,4,2,50.8,42.9,2.3923,0.82453,0.61577
"015371",0,0,0,0,0,"HERITAGE HEALTH CARE & REHAB INC","Tuscaloosa","AL","For profit - Corporation","N",216,3,3,3,3,3,53.4,30.8,2.63081,0.89629,0.42251
"015372",0.0826407003924347,0.0515908794286016,0.253924511038686,0.0114663212269119,15,"REGENCY HEALTH CARE AND REHABILITATION CENTER","Madison","AL","For profit - Corporation","N",90,5,2,1,3,4,51.1,50,3.04134,1.21747,0.46998
"015373",0.030507998080109,0,0.120961917242872,0,15,"HENRY COUNTY HEALTH AND REHABILITATION FACILITY","Henry","AL","Government - County","N",142,3,4,3,5,4,31.2,0,3.32136,1.2291,0.64192
"015374",0,0,0,0,0,"THE PINE OF CAMDEN, LLC","Wilcox","AL","For profit - Corporation","N",95,4,4,5,1,4,NA,NA,1.819,0.64929,0.33856
"015375",0,0,0,0,0,"ANNISTON HEALTH AND REHAB SERVICES","Calhoun","AL","Non profit - Other","N",85,3,3,3,4,4,42,21.4,2.63573,0.6249,0.59302
"015376",0,0,0,0,0,"DIVERSICARE OF WINFIELD","Marion","AL","For profit - Corporation","N",123,3,5,5,3,4,49.4,41.2,1.88733,0.32111,0.75885
"015378",0,0,0,0,0,"MARSHALL MANOR NURSING HOME","Marshall","AL","For profit - Corporation","N",91,1,3,4,4,1,46,36.4,2.50535,0.86964,0.5221
"015379",0,0,0,0,0,"MOBILE NURSING AND REHABILITATION CENTER","Mobile","AL","For profit - Partnership","N",120,4,5,5,3,5,53.2,73.3,2.25699,0.98256,0.40769
"015381",0,0,0,0,0,"WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG","Baldwin","AL","Non profit - Corporation","N",60,3,2,2,4,2,46.8,53.8,2.62121,0.70971,1.16614
"015382",0.086577015145436,0.225506614612627,0.135075368036408,0.05724330845189,7,"CANTERBURY HEALTH CARE FACILITY","Russell","AL","For profit - Corporation","N",137,3,1,1,2,5,58.4,70.6,2.74983,0.9153,0.27214
"015383",0,0,0,0,0,"WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN","Cullman","AL","For profit - Corporation","N",149,2,4,4,4,2,55.1,27.8,3.05916,0.76709,0.61212
"015386",0.109884608948504,0.476685219562098,0.384089445864361,0.000640970062318854,15,"ADAMS REHABILITATION AND HEALTHCARE CENTER","Tallapoosa","AL","For profit - Limited Liability company","N",88,2,5,5,4,3,64.9,72.7,3.12548,0.88352,0.88814
"015388",0,0,0,0,0,"EAST GLEN","Jefferson","AL","For profit - Corporation","N",108,3,2,2,3,3,58.5,45.5,2.54651,0.7171,0.60651
"015390",0,0,0,0,0,"CAPITOL HILL HEALTHCARE CENTER","Montgomery","AL","For profit - Corporation","N",284,4,5,5,3,4,38.3,52.9,2.42374,1.06052,0.32696
"015391",0,0,0,0,0,"JACKSONVILLE HEALTH AND REHABILITATION, LLC","Calhoun","AL","For profit - Corporation","N",167,3,2,2,3,4,45,6.7,2.73828,0.62991,0.46909
"015392",0.0071513930395325,0.0043505572868413,0.0114661827478037,0.00698580555575388,3,"CYPRESS COVE CARE CENTER","Colbert","AL","For profit - Corporation","N",90,4,4,4,2,5,51.5,50,1.68021,0.5091,0.83143
"015393",0.0343430732704075,0,0.140382228335823,0,15,"CROWNE HEALTH CARE OF MONTGOMERY","Montgomery","AL","For profit - Corporation","N",185,1,2,3,4,1,39.6,23.5,2.67377,1.03552,0.54723
"015396",0,0,0,0,0,"DIVERSICARE OF GREENSBORO","Hale","AL","For profit - Corporation","N",97,5,5,4,3,5,31.5,50,2.03228,0.87482,0.29698
"015397",0.0249542185472852,0.0801393157926861,0.0601422833507163,0,4,"WINDSOR HOUSE","Madison","AL","For profit - Corporation","N",117,3,1,1,2,2,73.7,66.7,1.88179,0.34806,0.55996
"015398",0,0,0,0,0,"MONROE MANOR HEALTH & REHABILITATION CENTER","Monroe","AL","For profit - Corporation","N",84,2,4,4,2,1,NA,NA,2.14251,1.01081,0.58505
"015400",0,0,0,0,0,"MEADOWVIEW NURSING CENTER","St. Clair","AL","For profit - Corporation","N",59,5,4,3,2,5,57.5,50,2.03653,0.97799,0.458
"015402",0,0,0,0,0,"EL REPOSO NURSING FACILITY","Lauderdale","AL","For profit - Corporation","N",60,5,5,4,4,5,38,40,3.15812,0.63301,0.51828
"015403",0,0,0,0,0,"PALM GARDENS HEALTH AND REHABILITATION, LLC","Mobile","AL","For profit - Corporation","N",100,2,5,5,3,3,68.3,76.5,3.02909,0.64966,0.63534
"015404",0.00099371699690161,0,0.0171980422751116,0,4,"BARON HOUSE OF HUEYTOWN","Jefferson","AL","For profit - Limited Liability company","N",50,4,2,2,3,4,51.5,57.1,2.2318,0.3854,0.72134
"015406",0,0,0,0,0,"GRAND BAY CONVALESCENT HOME, INC.","Mobile","AL","For profit - Corporation","N",92,4,1,1,1,4,62.1,62.5,2.08526,0.60792,0.26438
"015407",0.040971188322656,0.147798282815539,0.11364327037528,0,14,"HEALTH CARE INC","St. Clair","AL","For profit - Individual","N",53,5,3,3,1,5,NA,NA,2.06145,0.8281,0.21328
"015408",0.095187645724504,0.0572565396437963,0.0659415974774505,0.110330903655663,15,"WALKER REHABILITATION CENTER, INC","Walker","AL","For profit - Corporation","N",59,1,1,2,4,1,52.6,40,2.6545,1.09177,0.93587
"015411",0,0,0,0,0,"SHELBY RIDGE NURSING HOME","Shelby","AL","For profit - Corporation","N",131,1,2,3,3,1,65.6,56.3,2.75898,1.29845,0.63629
"015413",0,0,0,0,0,"LIGHTHOUSE REHABILITATION & HEALTHCARE CENTER","Dallas","AL","For profit - Corporation","N",68,1,1,1,1,1,NA,NA,2.08237,1.21478,0.3581
"015414",0,0,0,0,0,"LAFAYETTE NURSING HOME","Chambers","AL","For profit - Individual","N",63,2,1,1,3,2,29,40,1.0431,0.74674,0.65962
"015416",0,0,0,0,0,"ANDALUSIA MANOR","Covington","AL","For profit - Limited Liability company","N",154,4,2,2,4,2,53.1,25,2.60132,0.71118,0.74312
"015417",0.00520226290180883,0,0.0110842523167372,0.00347058855024184,3,"CROWNE HEALTHCARE OF NORTH BALDWIN","Baldwin","AL","Non profit - Corporation","N",75,2,3,2,5,1,48.9,33.3,2.83847,1.05283,0.71825
"015419",0,0,0,0,0,"HARTFORD HEALTH CARE","Geneva","AL","For profit - Corporation","N",86,5,5,5,4,5,36.4,27.3,1.9498,0.63889,0.69004
"015420",0,0,0,0,0,"CUMBERLAND HEALTH AND REHAB","Jackson","AL","Non profit - Corporation","N",100,1,1,1,4,1,46.2,29.4,2.44052,0.47795,0.68593
"015422",0,0,0,0,0,"TLC NURSING CENTER","Blount","AL","For profit - Corporation","N",103,5,5,3,5,5,35,28,2.34382,0.65883,0.9426
"015423",0.04018650378098,0.0957995331856518,0.0645634699585031,0.0173773215121065,15,"BROOKDALE UNIVERSITY PARK SNF (AL)","Jefferson","AL","For profit - Corporation","N",66,3,1,1,3,1,63.4,42.9,1.8602,1.00379,0.77216
"015424",0,0,0,0,0,"ROANOKE REHABILITATION & HEALTHCARE CENTER","Randolph","AL","For profit - Corporation","N",65,2,2,2,3,2,14.3,0,1.56342,0.67023,0.60779
"015425",0,0,0,0,0,"WESTSIDE TERRACE HEALTH & REHABILITATION CENTER","Houston","AL","For profit - Corporation","N",165,4,4,4,4,4,38,35.3,2.59208,1.16943,0.42372
"015426",0.0265158735409854,0,0.088196271400036,0.0138437270354814,10,"CROWNE HEALTH CARE OF SPRINGHILL","Mobile","AL","For profit - Corporation","N",46,2,5,4,5,1,46.2,45.5,2.84848,1.30005,0.90627
"015429",0,0,0,0,0,"KENSINGTON HEALTH AND REHABILITATION","Mobile","AL","For profit - Partnership","N",120,2,4,4,3,3,48,69.2,2.27196,0.95909,0.58872
"015431",0,0,0,0,0,"VALLEY VIEW HEALTH AND REHABILITATION, LLC","Madison","AL","For profit - Corporation","N",155,2,2,2,3,1,81.3,85.7,3.11722,0.64887,0.70118
"015433",0.0796531725843433,0.238399893478615,0.130399043055713,0.0422317261105967,7,"ST MARTIN'S IN THE PINES","Jefferson","AL","Non profit - Church related","N",128,4,3,3,3,5,NA,NA,3.39049,0.70707,0.87341
"015434",0,0,0,0,0,"LYNWOOD REHABILITATION AND HEALTHCARE CENTER","Mobile","AL","For profit - Individual","N",127,3,2,2,4,1,54.2,47.4,2.62716,0.68001,0.91786
"015435",0.131543930045295,0.0104719931632614,0.189538441213001,0.133706431052719,15,"SPRINGHILL SENIOR RESIDENCE","Mobile","AL","For profit - Corporation","N",151,2,4,4,3,2,54.5,44.4,2.19669,1.12642,0.55344
"015436",0,0,0,0,0,"HILLVIEW TERRACE","Montgomery","AL","For profit - Corporation","N",143,3,2,2,4,2,47.2,42.1,2.87879,1.10594,0.44221
"015437",0,0,0,0,0,"FOLSOM REHABILITATION AND HEALTHCARE CENTER","Cullman","AL","For profit - Corporation","N",102,2,3,3,4,2,41.7,25,3.07465,0.75734,0.57596
"015440",0,0,0,0,0,"HUNTSVILLE HEALTH & REHABILITATION, LLC","Madison","AL","For profit - Corporation","N",105,1,2,3,4,2,60.3,45.5,2.60173,0.71307,0.63579
"015442",0,0,0,0,0,"ORCHARD REHABILITATION & HEALTHCARE CENTER","Lowndes","AL","For profit - Corporation","N",72,2,2,2,4,2,40.4,0,2.05863,0.58446,0.93726
"015443",0,0,0,0,0,"ROBERTSDALE REHABILITATION & HEALTHCARE CTR","Baldwin","AL","For profit - Corporation","N",152,3,1,1,2,3,48.7,66.7,2.50919,0.93015,0.55835
"015445",0,0,0,0,0,"CHERRY HILL REHABILITATION & HEALTHCARE CENTER","Jefferson","AL","For profit - Corporation","N",117,1,1,2,1,1,NA,NA,1.58885,0.73764,0.29723
"015446",0,0,0,0,0,"GREENBRIAR AT THE ALTAMONT SKILLED NURSING FACILIT","Jefferson","AL","Non profit - Corporation","N",95,3,3,3,4,3,35.4,25,2.60789,0.7088,0.62584
"015447",0,0,0,0,0,"ARABELLA HEALTH AND WELLNESS OF FAIRHOPE","Baldwin","AL","For profit - Limited Liability company","N",83,3,3,3,2,4,64.2,78.6,2.19303,0.73379,0.55797
"015448",0.00121954292337541,0,0.00428565103820782,0,1,"SOUTH HAMPTON NURSING & REHABILITATION CENTER","Madison","AL","For profit - Limited Liability company","N",81,3,3,3,3,2,60.4,38.5,2.49196,0.93719,0.42181
"015450",0,0,0,0,0,"WILLOWBROOKE CT SKILLED CARE CTR AT MAGNOLIA TRACE","Madison","AL","Non profit - Corporation","N",59,5,5,4,5,3,17.5,8.3,2.58702,0.47612,1.54641
"015451",0,0,0,0,0,"FLORALA HEALTH AND REHABILITATION LLC","Covington","AL","For profit - Corporation","N",85,4,4,4,3,3,53.9,46.2,2.0916,0.7032,0.64192
"015452",0.044561178042823,0.0161877430133091,0.0289053636468845,0.0572697520165927,12,"ARBOR LAKE HEALTH AND REHAB","Lee","AL","For profit - Limited Liability company","N",87,3,3,3,3,3,61.4,61.5,2.49154,0.8469,0.46318
"015453",0,0,0,0,0,"COLUMBIANA HEALTH AND REHABILITATION, LLC","Shelby","AL","For profit - Corporation","N",63,3,3,3,3,4,59.2,54.5,2.68491,0.63099,0.70073
"015454",0.00245577087487744,0,0.0135396002009665,0,2,"FAIRVIEW AT REDSTONE VILLAGE","Madison","AL","For profit - Individual","N",56,2,5,4,5,2,35.4,22.2,3.0719,0.86003,0.7196
"015455",0,0,0,0,0,"ELITE NURSING AND REHABILITATION CARE CENTER","Jefferson","AL","For profit - Limited Liability company","N",143,2,1,1,3,2,57.3,56,2.59639,0.41864,0.48329
"015456",0,0,0,0,0,"GULF COAST HEALTH AND REHABILITATION, LLC","Mobile","AL","For profit - Corporation","N",100,3,2,2,2,4,63.2,62.5,2.31107,0.9165,0.56427
"015457",0.0654321656464181,0,0.121308799409521,0.0572894131217448,6,"KIRKWOOD BY THE RIVER","Jefferson","AL","Non profit - Corporation","N",61,4,4,4,3,3,40.7,33.3,2.44871,1.58998,0.39336
"015458",0.0951599773520817,0.0083908319454358,0.137195486963718,0.0909253055566617,9,"AHC MILLENIUM","Madison","AL","For profit - Corporation","N",91,1,1,1,1,1,50.7,50,2.27351,1.04967,0.66234
"015459",0.0261896897224145,0,0.00309049001345589,0.0417066335531499,7,"GALLERIA WOODS SKILLED NURSING FACILITY","Jefferson","AL","For profit - Corporation","N",30,4,1,1,4,1,57.9,42.9,2.16379,0.92862,1.1091
"015460",0.115792468189197,0.148458275146349,0.177178498421563,0.0860738150022624,15,"CHARLTON PLACE REHAB AND HEALTHCARE CENTER","Elmore","AL","For profit - Corporation","N",65,2,4,4,3,3,61.6,69.2,2.37958,0.80315,0.66157
"015461",0,0,0,0,0,"LEGACY HEALTH AND REHABILITATION OF PLEASANT GROVE","Jefferson","AL","For profit - Corporation","N",189,4,1,1,4,4,49,12.5,2.27353,0.67223,0.62201
"015463",0.000944597608627909,0.00318758118370827,0,0.000923286695425408,3,"KNOLLWOOD HEALTHCARE","Mobile","AL","For profit - Limited Liability company","N",71,NA,NA,NA,NA,NA,61.5,75,2.27564,1.34149,0.54714
"015464",0,0,0,0,0,"ASPIRE PHYSICAL RECOVERY CENTER AT HOOVER, LLC","Jefferson","AL","For profit - Corporation","N",118,3,1,1,3,2,69.6,70.8,2.72714,1.04744,0.60045
"015465",0,0,0,0,0,"ASPIRE PHYSICAL RECOVERY CENTER OF WEST ALABAMA","Tuscaloosa","AL","For profit - Corporation","N",75,3,3,3,3,3,66.4,54.5,2.29218,0.91008,0.88502
"015467",0.00198075356042215,0,0.00488741211354658,0,1,"CAVALIER HEALTHCARE OF TRUSSVILLE","Jefferson","AL","For profit - Corporation","N",125,5,3,3,1,5,NA,NA,2.6203,0.45686,0.19919
"015468",0,0,0,0,0,"ASPIRE PHYSICAL RECOVERY CENTER AT CAHABA RIVER","Jefferson","AL","For profit - Limited Liability company","N",120,2,1,1,3,2,73.7,55.6,2.99352,1.00876,0.7727
"01A193",0,0,0,0,0,"FATHER PURCELL MEMORIAL EXCEPTIONAL CHILDREN'S CTR","Montgomery","AL","Non profit - Church related","N",58,3,1,1,1,3,17.1,NA,2.61307,1.02162,0.36666
"01A208",0.00303425519920077,0.0070835504473696,0,0.00338832537479019,7,"MONTGOMERY CHILDREN'S SPECIALTY CENTER","Montgomery","AL","For profit - Partnership","N",54,5,2,2,1,5,66.7,50,1.76822,0.88122,0.67236
"025010",0.232608515789255,0.503086768541575,1,0.0242989595935513,15,"KETCHIKAN MED CTR NEW HORIZONS TRANSITIONAL CARE","Ketchikan Gateway","AK","Non profit - Corporation","Y",29,5,4,3,4,5,55,65.2,3.80303,0,3.94251
"025015",0.120250677622611,0.193983448994865,NA,0.0900137571238934,3,"WRANGELL MEDICAL CENTER LTC","Wrangell","AK","Non profit - Corporation","Y",18,4,5,4,5,4,60,27.3,4.62908,0,2.98321
"025018",0.0209515538383461,0,0.00100677923935691,0.036331710363494,9,"PROVIDENCE TRANSITIONAL CARE CENTER","Anchorage","AK","For profit - Corporation","N",50,4,3,2,5,4,34.1,28.6,3.06667,0.68024,2.7295
"025019",0.0899019009211777,0.0618428590175299,0.0420065872814796,0.103367225785303,6,"PETERSBURG MEDICAL CENTER LTC","Petersburg Borough","AK","Government - City/county","Y",15,5,5,5,NA,5,NA,NA,NA,NA,NA
"025020",0.103287571485938,0.0831591630997902,0.30889484348679,0.0583813533138344,15,"DENALI CENTER","Fairbanks North Star","AK","Non profit - Corporation","Y",90,5,5,4,5,5,42.3,48.1,3.21635,0.9572,1.17092
"025021",0,0,0,0,0,"HERITAGE PLACE","Kenai Peninsula","AK","Non profit - Corporation","Y",60,5,5,3,5,4,37.2,31.6,4.49557,0.39171,1.73687
"025024",0.532093040030001,0.439302155265814,0.3702032877426,0.596289277240115,15,"PROVIDENCE SEWARD MOUNTAIN HAVEN","Kenai Peninsula","AK","Government - City/county","Y",40,1,2,3,4,1,64.6,52.9,4.22626,1.26023,1.50858
"025025",0.0446782050792017,0.141348628561778,0.148005794495632,0.00695780023376576,15,"PRESTIGE CARE & REHAB CENTER OF ANCHORAGE","Anchorage","AK","For profit - Corporation","N",102,3,2,1,5,2,43.7,51.7,3.58617,0.56276,1.12718
"025026",0.402789091399056,0,1,0.203148071148475,3,"QUYANNA CARE CENTER","Nome","AK","Non profit - Corporation","N",18,2,2,2,NA,2,NA,NA,NA,NA,NA
"025027",0.390669790246585,0.487409374407586,0.527957785392662,0.346604054842682,12,"WILDFLOWER COURT","Juneau","AK","Government - City/county","Y",57,4,1,1,4,3,NA,NA,4.23085,0.32015,1.59169
"025028",0.0143336761264161,0,0.333333333333333,0,4,"CORDOVA COMMUNITY MED LTC","Chugach","AK","Government - City/county","Y",10,5,5,3,5,5,44.4,57.1,4.97924,0.3205,3.3011
"025030",NA,NA,NA,NA,NA,"PROVIDENCE KODIAK ISLAND MED LTC","Kodiak Island Borough","AK","Non profit - Corporation","N",22,5,4,2,5,5,31.6,33.3,5.72129,0.64584,1.43087
"025031",0.0167332923069463,0.0513377803707776,0,0.00173293249851193,9,"SOUTH PENINSULA HOSPITAL LTC","Kenai Peninsula","AK","Non profit - Corporation","Y",28,5,5,4,5,5,33.3,15,5.60838,0.69744,2.89151
"025032",0.0745943109564343,0.19321892045642,0,0,15,"SEARHC SITKA LONG TERM CARE","Sitka Borough","AK","Non profit - Corporation","N",19,4,5,5,5,4,29.4,40,4.3039,0,3.01999
"025034",0.182646570963257,0.084272160652918,NA,0.236974510634792,12,"PROVIDENCE VALDEZ MEDICAL CENTER","Chugach","AK","Government - City","Y",10,5,5,4,5,5,46.4,18.2,5.45275,0,3.84789
"025035",0.880195036455277,1,1,0.827702244639586,6,"UTUQQANAAT INAAT","Northwest Arctic","AK","Non profit - Other","N",18,2,5,5,4,2,58.6,NA,5.49183,1.9755,0.72667
"025036",0.118153367448376,0.0680498770248929,0.160211885034059,0.129901148342826,15,"PROVIDENCE EXTENDED CARE","Anchorage","AK","Non profit - Corporation","N",96,4,2,1,5,4,38.8,30.8,2.79331,0.57528,1.89444
"025037",0.412007232336344,0.247194228132794,0.0976405258854989,0.617804868489196,12,"YUKON KUSKOKWIM ELDER'S HOME","Bethel","AK","Non profit - Corporation","N",18,3,3,3,4,3,75,62.5,4.06431,2.90049,1.5864
"025038",0,0,0,0,0,"MAPLE SPRINGS OF WASILLA","Matanuska-Susitna","AK","For profit - Limited Liability company","N",67,4,3,2,5,4,47.9,51.6,3.3335,0.75899,1.87598
"025039",0,0,0,0,0,"MAPLE SPRINGS OF PALMER","Matanuska-Susitna","AK","For profit - Limited Liability company","N",67,3,1,1,1,2,51.2,61.5,NA,NA,NA
"035003",0.0133651459731967,0.0124312141382567,0.026403933349164,0.00987249316497364,9,"THE TERRACES OF PHOENIX","Maricopa","AZ","Non profit - Corporation","N",64,4,5,4,5,4,40,38.1,2.42346,1.05854,1.28944
"035004",0,0,0,0,0,"SANTA ROSA CARE CENTER","Pima","AZ","For profit - Limited Liability company","N",144,1,1,2,4,1,51.4,45.5,3.15834,0.81758,0.38304
"035014",0.0949561820930653,0.216437211880858,0.0806897133631447,0.0847617558589457,15,"DESERT TERRACE HEALTHCARE CENTER","Maricopa","AZ","For profit - Corporation","N",108,5,4,3,2,5,65.8,50,1.81039,0.90926,0.51724
"035016",0.313250023568232,0.268281386041823,0.296249450207852,0.33066663986905,15,"HANDMAKER HOME FOR THE AGING","Pima","AZ","Non profit - Corporation","N",94,3,2,2,2,3,65.8,72.7,2.20913,0.98452,0.63532
"035059",0.110029288829687,0.0245828941684162,0.112469689564797,0.129067307580017,12,"HAVEN OF SCOTTSDALE","Maricopa","AZ","For profit - Corporation","N",56,5,4,4,1,5,85.5,87.5,1.73547,0.96547,0.45705
"035062",0.0687777457019441,0,0.0742435420731415,0,9,"DESERT HAVEN CARE CENTER","Maricopa","AZ","For profit - Limited Liability company","N",115,3,2,2,4,3,24.2,33.3,2.83317,1.12002,0.2627
"035064",0.0218552380721501,0.0337959955873725,0.0174943831228133,0.0208363793816925,15,"FOOTHILLS REHABILITATION CENTER","Pima","AZ","For profit - Limited Liability company","N",149,3,3,3,3,3,37.3,21.1,2.70371,0.87371,0.74235
"035068",0.0408986139902088,0.0642385453157126,0.0365361938976596,0.0391259336239363,15,"PUEBLO SPRINGS REHABILITATION CENTER","Pima","AZ","For profit - Limited Liability company","N",129,4,2,2,2,4,51.9,71.4,2.02779,1.24175,0.23997
"035070",0.145573491653791,0.159292459284715,0.155750071384947,0.13794380920114,15,"CASAS ADOBES POST ACUTE REHAB CENTER","Pima","AZ","For profit - Limited Liability company","N",230,4,2,2,3,4,59.3,57.1,2.41701,1.29153,0.26371
"035071",0.000119544758372739,0,0,0.000251091267747027,1,"MISSION PALMS POST ACUTE","Maricopa","AZ","For profit - Corporation","N",160,4,3,3,2,5,38.3,41.2,1.63839,1.14758,0.57374
"035072",0.021368047627498,0.0375329100113585,0.026427794745884,0.0179597898435148,4,"PHOENIX MOUNTAIN POST ACUTE","Maricopa","AZ","For profit - Corporation","N",130,4,1,1,2,5,73.3,82.4,2.25878,1.10299,0.33017
"035073",0.0013412265365829,0,0.000935018721414859,0.00168734817286963,6,"HAVEN HEALTH GREEN VALLEY, LLC","Pima","AZ","For profit - Limited Liability company","N",111,5,2,1,3,5,20.6,14.3,2.03382,0.84682,0.39777
"035074",0.11755817179667,0.241399076283514,0.157747946195787,0.0425696072927876,15,"FRIENDSHIP VILLAGE OF TEMPE","Maricopa","AZ","Non profit - Other","N",128,4,5,4,5,5,35.8,40.8,2.71555,0.54432,2.04788
"035076",0,0,0,0,0,"OSBORN HEALTH AND REHABILITATION","Maricopa","AZ","For profit - Corporation","N",130,4,3,3,3,5,50.9,56.3,2.41592,0.95913,0.68406
"035083",0.00249741578954582,0.00189533197120231,0.00711631008335547,0.00013616091233082,5,"HERITAGE COURT POST ACUTE OF SCOTTSDALE","Maricopa","AZ","For profit - Corporation","N",108,4,4,4,3,5,51.4,36.4,2.11153,1.16651,0.52969
